Loyalty#,Customer Name,Province or State,City,Latitude,Longitude,Gender,Education,Location Code,Marital Status,LoyaltyStatus,EnrollmentDateOpening,EnrollmentType,Status,MembershipMonths,CLV_log,Income_log,NumFlights_Total,NumFlightsWithCompanions_Total,PointsAccumulated_Total,PointsRedeemed_Total,CompainFlights%,behavior_cluster,value_cluster,final_cluster
881142,Luanna Hatlee,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,female,Doctor,Suburban,Single,Star,2019-09-27,Standard,Cancelled,0.08750000000000001,0.24808539294933318,0.8249854451641528,0.18128654970760233,0.21,0.21854093083353437,0.32805796548765376,0.5123076923076922,1,1,2
295147,Timothy Loli,British Columbia,Kelowna,0.38920411874789407,0.18897285156311194,male,Bachelor,Urban,Married,Star,2020-05-21,Standard,Active,0.23750000000000002,0.24818416569445834,0.9935270019793531,0.4298245614035088,0.67,0.5534251010917828,0.58630344571506,0.6969230769230769,0,1,1
306110,Janel Ynocencio,Ontario,Toronto,0.03767991951405314,0.676108482215798,male,Bachelor,Suburban,Married,Star,2016-05-12,Standard,Active,0.8375,0.24860563925084156,0.9300021749669043,0.35964912280701755,0.33,0.4146111080063793,0.48880782373514114,0.4092307692307693,0,0,1
295217,Ruthanne Cavicchi,Ontario,Toronto,0.03767991951405314,0.676108482215798,female,Doctor,Urban,Divorced,Star,2019-06-06,Standard,Active,0.375,0.24910649568107113,0.8130688873726919,0.3830409356725146,0.39,0.3902635673892329,0.5412612712064269,0.4538461538461539,0,1,1
711363,Mariella Corkron,Ontario,Sudbury,0.19943179691055546,0.6570440451576334,male,College,Suburban,Married,Star,2021-04-24,2021 Promotion,Cancelled,0.1,0.24947276705346688,0.0,0.11695906432748537,0.08,0.10483384271216636,0.0,0.30000000000000004,1,2,0
591731,Mindy Sadee,Ontario,Toronto,0.03767991951405314,0.676108482215798,male,Bachelor,Rural,Married,Star,2016-09-25,Standard,Active,0.7875000000000001,0.24947841120670367,0.8849901650400729,0.6608187134502924,0.68,0.7090594076227936,0.25622080274573367,0.46153846153846156,0,0,1
326905,Joel Guyette,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,female,College,Urban,Married,Star,2020-02-07,Standard,Active,0.275,0.24979352324864523,0.0,0.5116959064327485,0.3,0.3676317577178405,0.14832581501422545,0.26153846153846155,1,2,0
375511,Brandon Geissler,Quebec,Montreal,0.14189944398662568,0.7467379694288839,female,Bachelor,Urban,Single,Star,2017-07-06,Standard,Active,0.6625000000000001,0.24995136831005116,0.9146721895430915,0.7076023391812866,0.53,0.7272906110383605,0.48898093742316523,0.3353846153846154,0,0,1
485283,Magali Bilich,Ontario,Toronto,0.03767991951405314,0.676108482215798,male,Bachelor,Suburban,Single,Star,2020-09-05,Standard,Active,0.1875,0.25017672947802794,0.9968706299528738,0.19883040935672514,0.23,0.2502401798660048,0.11618688249845704,0.5123076923076922,1,1,2
760158,Claudette Ganga,Ontario,Toronto,0.03767991951405314,0.676108482215798,female,Bachelor,Suburban,Divorced,Star,2021-02-18,2021 Promotion,Active,0.125,0.2504807214793612,0.8941254775971403,0.1695906432748538,0.05,0.19361825035602223,0.06063996868900252,0.13076923076923078,1,1,2
797685,Malka Policicchio,Alberta,Edmonton,0.5953601051495396,0.26189936585988205,male,College,Suburban,Married,Star,2020-06-03,Standard,Active,0.225,0.2506816196078012,0.0,0.4093567251461988,0.34,0.37660385529054247,0.45478220290931354,0.3707692307692308,0,2,0
216467,Misti Hussein,New Brunswick,Fredericton,0.1679420761892132,0.830825686433379,male,Doctor,Suburban,Married,Star,2017-07-13,Standard,Active,0.6625000000000001,0.25103730895782883,0.8259766637480307,0.45029239766081874,0.18,0.558411097503337,0.18412773281282147,0.17846153846153848,1,0,1
958839,Carleen Isaac,Quebec,Montreal,0.14189944398662568,0.7467379694288839,male,Doctor,Rural,Married,Star,2021-08-16,Standard,Active,0.05,0.25103730895782883,0.8259766637480307,0.08771929824561403,0.08,0.0879419176140233,0.0,0.39692307692307693,1,1,2
539673,Song Wiesen,Ontario,Toronto,0.03767991951405314,0.676108482215798,female,Bachelor,Urban,Married,Star,2018-02-20,Standard,Cancelled,0.48750000000000004,0.251354133418189,0.8765035689771532,0.42105263157894735,0.12,0.34317483381182085,0.1915339879874154,0.12769230769230772,1,0,1
484718,Rubi Mccluney,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,male,Bachelor,Urban,Single,Star,2015-06-24,Standard,Active,0.9750000000000001,0.25151042759494757,0.9567385126097911,0.5058479532163743,0.32,0.48769950514943944,0.5172712264979352,0.28307692307692306,0,0,1
528492,Lynn Chestnut,Quebec,Hull,0.1377858380998389,0.7206753033987967,male,Bachelor,Suburban,Married,Star,2018-06-09,Standard,Cancelled,0.5125000000000001,0.25161378126078127,0.9179707740571754,0.5730994152046783,0.5,0.5853346918017014,0.30660692153684815,0.39076923076923076,0,0,1
995091,Devon Arns,British Columbia,Whistler,0.40208005473982533,0.14693774291158257,female,Bachelor,Suburban,Married,Star,2020-09-15,Standard,Active,0.1875,0.25197006144212564,0.901534003461874,0.16374269005847952,0.13,0.17536429970964984,0.10278938838181353,0.3507692307692308,1,1,2
632793,Kenneth Mcfan,Quebec,Hull,0.1377858380998389,0.7206753033987967,female,High School or Below,Suburban,Single,Star,2019-06-21,Standard,Active,0.375,0.25214365770336045,0.8605661975150887,0.4619883040935673,0.49,0.45182557760414366,0.19501382400610165,0.47384615384615386,0,1,1
382197,Marianne Kirtley,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,male,Bachelor,Rural,Married,Star,2020-10-30,Standard,Cancelled,0.08750000000000001,0.2523914929832398,0.9418585397300442,0.13450292397660818,0.12,0.08505961880696108,0.09240256710037083,0.39230769230769236,1,1,2
705196,Eddy Bitner,British Columbia,Whistler,0.40208005473982533,0.14693774291158257,female,College,Rural,Single,Star,2016-11-26,Standard,Active,0.7625000000000001,0.2525089494079311,0.0,0.7807017543859649,0.6900000000000001,0.5330437227050782,0.374979301624258,0.3953846153846154,0,2,0
123094,Clara Driesenga,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,female,Bachelor,Urban,Married,Star,2021-01-16,Standard,Active,0.1375,0.2526615000120067,0.9832303262826804,0.22807017543859648,0.22,0.20176232064440378,0.06367573046449665,0.4276923076923077,1,1,2
821515,Tabitha Forkey,British Columbia,Dawson Creek,0.7202590128338189,0.17996615234708147,female,Bachelor,Rural,Married,Star,2021-03-12,2021 Promotion,Active,0.1125,0.2527996128684675,0.919318399515835,0.06140350877192982,0.01,0.07839369727592081,0.0,0.06923076923076923,1,1,2
119488,Britteny Course,Quebec,Tremblant,0.1766740729614762,0.7342424903874907,female,College,Suburban,Single,Star,2020-06-27,Standard,Active,0.225,0.25301345320507895,0.0,0.45321637426900585,0.18,0.3770961502979746,0.0,0.17692307692307693,1,2,0
287750,Angella Kuchta,Ontario,Ottawa,0.13738000291380414,0.7208717348149895,female,College,Rural,Single,Star,2015-08-21,Standard,Active,0.9500000000000001,0.25309719591218194,0.0,0.6081871345029239,0.6900000000000001,0.5667820784397534,0.5750610915696144,0.5076923076923077,0,2,0
735846,Warner Brogley,Ontario,Trenton,0.06293343400842488,0.6980514440702621,male,Bachelor,Rural,Married,Star,2015-08-31,Standard,Active,0.9375,0.2531354711678082,0.987577174091488,0.4649122807017544,0.68,0.5794920234448124,0.674493579740179,0.6538461538461539,0,0,1
606026,Joyce Cocca,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,male,Bachelor,Suburban,Single,Star,2018-07-24,Standard,Active,0.5125000000000001,0.2532016449196175,0.9006168774221115,0.716374269005848,0.37,0.6124673640424694,0.31380995629506603,0.23076923076923078,0,0,1
460291,Yolando Pecue,British Columbia,West Vancouver,0.3576683905922917,0.1444745476011431,female,Bachelor,Urban,Divorced,Star,2018-09-02,Standard,Active,0.48750000000000004,0.2532478788900714,0.9016149392248379,0.5847953216374269,0.48,0.5796380550499834,0.0,0.3676923076923077,0,0,1
743001,Verdell Mcdearmon,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,female,Bachelor,Suburban,Married,Star,2020-05-14,Standard,Active,0.23750000000000002,0.2533028728795097,0.9627125693543092,0.3538011695906432,0.17,0.3171769956412374,0.24677481672529117,0.21384615384615385,1,1,2
869799,Calista Brucken,Ontario,Toronto,0.03767991951405314,0.676108482215798,female,Bachelor,Urban,Married,Star,2018-03-17,Standard,Active,0.5625,0.2533028728795097,0.9627125693543092,0.3421052631578947,0.29,0.3261326646583576,0.14466282973139782,0.3784615384615385,1,0,1
170585,Kimiko Saturnio,Ontario,Thunder Bay,0.30423374392713143,0.5563127033672364,male,Bachelor,Urban,Single,Star,2016-08-28,Standard,Active,0.8,0.2538363932514751,0.96826199885418,0.5087719298245614,0.64,0.5017120801556247,0.15087234245399944,0.5630769230769231,0,0,1
188340,Mai Husain,Ontario,Toronto,0.03767991951405314,0.676108482215798,male,Bachelor,Urban,Single,Star,2020-04-22,Standard,Active,0.25,0.2538363932514751,0.96826199885418,0.6637426900584795,0.51,0.6349802422046503,0.45739396159385026,0.3446153846153846,0,1,1
670817,Caitlin Bulman,Ontario,Ottawa,0.13738000291380414,0.7208717348149895,male,Bachelor,Rural,Single,Star,2019-12-16,Standard,Active,0.30000000000000004,0.2538363932514751,0.96826199885418,0.6257309941520468,0.5,0.748537928760728,0.27209457526932984,0.3584615384615385,0,0,1
509513,Billy Mearse,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,male,College,Rural,Single,Star,2015-12-09,Standard,Active,0.9,0.25404796821047215,0.0,0.6666666666666666,0.53,0.5212339782968951,0.22576032033558968,0.3553846153846154,0,2,0
779247,Tesha Deeley,Manitoba,Winnipeg,0.38960933373567297,0.4604870464441104,male,Bachelor,Urban,Married,Star,2015-09-19,Standard,Active,0.9375,0.2541529096162374,0.9753430955039673,0.7280701754385964,0.46,0.5001517886203748,0.109613580141602,0.28307692307692306,0,0,1
111255,Norene Barahona,Quebec,Hull,0.1377858380998389,0.7206753033987967,male,High School or Below,Urban,Married,Star,2016-03-02,Standard,Active,0.8625,0.2541839086028337,0.8786690983765187,0.6198830409356725,0.46,0.7405154578666523,0.0,0.33230769230769236,0,0,1
763061,Valene Brayman,Ontario,Toronto,0.03767991951405314,0.676108482215798,male,Bachelor,Urban,Married,Star,2017-04-04,Standard,Active,0.7000000000000001,0.25447388529901227,0.9065166401600879,0.2865497076023392,0.12,0.34657371942217535,0.19897034989036136,0.18615384615384617,1,0,1
509108,Letha Vancleve,British Columbia,Whistler,0.40208005473982533,0.14693774291158257,female,College,Urban,Single,Star,2021-04-13,2021 Promotion,Active,0.1,0.2549484166565965,0.0,0.08771929824561403,0.18,0.04091693244886858,0.0,0.893846153846154,1,2,0
428919,Leona Parraga,Quebec,Montreal,0.14189944398662568,0.7467379694288839,female,Bachelor,Suburban,Divorced,Star,2018-07-25,Standard,Active,0.5125000000000001,0.2555275559706818,0.9111443606558896,0.48245614035087714,0.48,0.48758731356046675,0.0,0.44461538461538463,0,0,1
139863,Ariel Greenberg,Quebec,Montreal,0.14189944398662568,0.7467379694288839,male,Bachelor,Rural,Married,Star,2018-10-10,Standard,Active,0.47500000000000003,0.2557380424670175,0.9367393093255958,0.435672514619883,0.47000000000000003,0.4627976060926631,0.32238535608732966,0.4815384615384616,0,0,1
355331,Angelo Kyler,Ontario,Thunder Bay,0.30423374392713143,0.5563127033672364,male,College,Suburban,Divorced,Star,2016-07-07,Standard,Active,0.8125,0.255932582679387,0.0,0.7573099415204678,0.91,0.461067552816402,0.8744925761825673,0.5384615384615385,0,2,0
578837,Carmelia Carbonneau,Ontario,Toronto,0.03767991951405314,0.676108482215798,male,College,Rural,Single,Star,2015-05-07,Standard,Active,0.9875,0.25653524026631835,0.0,0.4122807017543859,0.43,0.655854898503822,0.3423385903026228,0.4661538461538462,0,2,0
467182,Hubert Rattay,Alberta,Edmonton,0.5953601051495396,0.26189936585988205,female,Bachelor,Rural,Married,Star,2016-12-25,Standard,Cancelled,0.7125,0.2571163115018087,0.9967083652792532,0.6257309941520468,0.48,0.4902896003311547,0.35031687331590494,0.3430769230769231,0,0,1
601407,Karena Cardone,Ontario,Toronto,0.03767991951405314,0.676108482215798,male,Bachelor,Rural,Married,Star,2018-09-13,Standard,Active,0.48750000000000004,0.2575217412422419,0.9494941001668139,0.4473684210526315,0.19,0.36214967509372,0.0,0.18923076923076926,1,0,1
700871,Ilene Newman,Newfoundland,St. John's,0.2580354013675037,1.0,female,Bachelor,Rural,Married,Star,2018-12-26,Standard,Active,0.45,0.25752803522613643,0.9531486143917646,0.5818713450292398,0.41000000000000003,0.3936583809644432,0.0,0.3153846153846154,0,1,1
705589,Jaclyn Waelti,Ontario,Toronto,0.03767991951405314,0.676108482215798,female,College,Rural,Single,Star,2015-05-22,Standard,Active,0.9875,0.25758624884846126,0.0,0.6900584795321637,0.73,0.6490908268843061,0.08414830574386199,0.47384615384615386,0,2,0
746060,Bonita Fyke,British Columbia,Victoria,0.3069133950644849,0.14197941321035823,male,College,Rural,Married,Star,2017-04-20,Standard,Active,0.7000000000000001,0.25767276350900037,0.0,0.6374269005847953,0.61,0.5600743132372313,0.15787968347792927,0.42923076923076925,0,2,0
469718,Dusty Luckadoo,Ontario,Toronto,0.03767991951405314,0.676108482215798,male,Bachelor,Rural,Married,Star,2016-01-13,Standard,Active,0.8875000000000001,0.25769871345494755,0.9510403767376786,0.5497076023391813,0.28,0.6507447752278724,0.22938316331394795,0.22769230769230772,0,0,1
164429,Elli Lefaver,British Columbia,Dawson Creek,0.7202590128338189,0.17996615234708147,female,Bachelor,Rural,Single,Star,2015-09-25,Standard,Active,0.9375,0.2578512261566792,0.909957075232575,0.6052631578947368,0.6900000000000001,0.6484394416762406,0.5609585982307279,0.5107692307692309,0,0,1
708373,Petronila Mckinnon,Ontario,Toronto,0.03767991951405314,0.676108482215798,female,Bachelor,Suburban,Single,Star,2020-03-26,Standard,Active,0.2625,0.2578512261566792,0.909957075232575,0.5672514619883041,0.41000000000000003,0.5425203313906448,0.0,0.3230769230769231,0,1,1
225088,Audrie Wolfgramm,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,male,Bachelor,Suburban,Married,Star,2018-09-25,Standard,Active,0.48750000000000004,0.25792824168584216,0.9911636280792824,0.45614035087719296,0.37,0.5863170351764861,0.0,0.36307692307692313,1,0,1
100214,Loren Juenemann,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,male,Bachelor,Suburban,Married,Star,2018-08-06,Standard,Active,0.5,0.2579463141374463,0.9263803221908399,0.3128654970760234,0.17,0.4436135464533556,0.24119754529808174,0.24153846153846154,1,0,1
459999,Kimberlee Jubic,Quebec,Tremblant,0.1766740729614762,0.7342424903874907,male,Bachelor,Suburban,Single,Star,2020-09-19,Standard,Active,0.1875,0.257955742847078,0.893869369701636,0.3070175438596491,0.23,0.23089534504600415,0.14599254356694483,0.33384615384615385,1,1,2
268128,Deeann Yslava,Ontario,Toronto,0.03767991951405314,0.676108482215798,female,High School or Below,Urban,Married,Star,2016-01-23,Standard,Active,0.8875000000000001,0.2585201852989316,0.8299122232078339,0.5964912280701754,0.48,0.4938149998609891,0.381304223472209,0.36,0,0,1
930584,Winston Bjornberg,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,male,College,Urban,Single,Star,2018-07-31,Standard,Active,0.5,0.25913768104100665,0.0,0.5614035087719298,0.66,0.43219921069917405,0.17842501668414532,0.5261538461538462,0,2,0
327796,Hanna Eblin,Quebec,Quebec City,0.2158827247948043,0.7753893404254446,male,College,Urban,Single,Star,2020-06-09,Standard,Active,0.225,0.2595523484086186,0.0,0.3421052631578947,0.38,0.39952407738214757,0.07356077294007256,0.4953846153846155,1,2,0
947467,Milton Ramal,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,female,Bachelor,Urban,Married,Star,2018-02-26,Standard,Active,0.5750000000000001,0.2599719581647646,0.8783489245188245,0.5321637426900585,0.35000000000000003,0.3699602597452928,0.3702124029685234,0.29384615384615387,0,0,1
743510,Agueda Botello,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,male,College,Suburban,Single,Star,2019-05-21,Standard,Active,0.3875,0.25998913743197205,0.0,0.38888888888888884,0.27,0.35102838545491505,0.08219136840098148,0.30923076923076925,1,2,0
580324,Rima Manetta,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,male,Bachelor,Rural,Married,Star,2016-06-18,Standard,Active,0.8250000000000001,0.26009687775686263,0.9202394394693582,0.3421052631578947,0.47000000000000003,0.534941571912281,0.4241109734007055,0.6123076923076923,0,0,1
936088,Tierra Lumbert,Manitoba,Winnipeg,0.38960933373567297,0.4604870464441104,female,Bachelor,Rural,Married,Star,2021-02-28,2021 Promotion,Active,0.125,0.26009687775686263,0.8971554746546538,0.5672514619883041,0.46,0.5388833019318577,0.0,0.36307692307692313,0,1,1
423324,Florencio Earps,Quebec,Montreal,0.14189944398662568,0.7467379694288839,male,Bachelor,Suburban,Divorced,Star,2020-12-10,Standard,Active,0.15000000000000002,0.2602794869742895,0.9423947315049884,0.09941520467836257,0.04,0.055997503982871615,0.0,0.1753846153846154,1,1,2
101945,Dinorah Squillace,Nova Scotia,Halifax,0.09381017332624264,0.8680823807735384,male,Bachelor,Urban,Married,Star,2016-11-25,Standard,Active,0.7625000000000001,0.2604580958423415,0.9739296242471502,0.5584795321637427,0.21,0.5221890811607154,0.25302196285833284,0.1676923076923077,1,0,1
713636,Ana Herdes,Ontario,London,0.0,0.6534949939802728,male,Doctor,Suburban,Married,Star,2017-08-09,Standard,Active,0.65,0.2612477990402735,0.8008595955194416,0.4941520467836257,0.31,0.5331265675580117,0.11224791887240268,0.28,1,0,1
302509,Shon Pernice,British Columbia,Dawson Creek,0.7202590128338189,0.17996615234708147,male,Doctor,Urban,Married,Star,2020-03-30,Standard,Active,0.2625,0.2613349080729881,0.8170066324177541,0.35672514619883045,0.54,0.25691101592221904,0.0,0.6753846153846154,0,1,1
789421,Meda Massoud,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,female,College,Suburban,Single,Star,2019-11-25,Standard,Active,0.3125,0.26164116137386495,0.0,0.42690058479532167,0.25,0.6812599045234131,0.0,0.26153846153846155,1,2,0
404426,Myung Duliba,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,female,Doctor,Suburban,Married,Star,2017-09-07,Standard,Active,0.6375000000000001,0.2620612110374765,0.8302930820769217,0.3450292397660819,0.38,0.45746703125890753,0.3829350045912761,0.4907692307692308,0,0,1
260106,Apolonia Leicher,Manitoba,Winnipeg,0.38960933373567297,0.4604870464441104,female,Bachelor,Rural,Single,Star,2016-06-22,Standard,Cancelled,0.5750000000000001,0.2624473988832783,0.9782714824123706,0.09649122807017543,0.17,0.12345455735152584,0.0,0.7692307692307693,1,1,2
